title,authors,year,url,bucket
Predictive data driven turbulence-combustion model through Super Resolution Generative Adversarial Network,"T Grenga, L Nista, C Schumann",2021,https://publications.rwth-aachen.de/record/822824/files/822824.pdf,B
Physics-informed Neural Operator Learning for Nonlinear Grad-Shafranov Equation,"S Ding, Z Zhang, G Shi, X Li, X Gu, Y Xu, H Xie",2025,https://arxiv.org/abs/2511.19114,B
TurbDiff: A Diffusion-Based Surrogate for Turbulent Flow Prediction with Physics-Informed Consistency Constraints,"B Xu, L Fang, C Mao, Y Shen, Z Wu, T Luo",NA,https://www.researchgate.net/profile/Koker-Huner/publication/402760088_TurbDiff_A_Diffusion-Based_Surrogate_for_Turbulent_Flow_Prediction_with_Physics-Informed_Consistency_Constraints/links/69bba1d58c53216c011e612f/TurbDiff-A-Diffusion-Based-Surrogate-for-Turbulent-Flow-Prediction-with-Physics-Informed-Consistency-Constraints.pdf,B
Turbulent mixing predictive model with physics-based Generative Adversarial Network,"L Nista, C Schumann, T Grenga",2021,http://publications.rwth-aachen.de/record/822825/files/822825.pdf,B
A practical approach to flow field reconstruction with sparse or incomplete data through physics informed neural network,"S Xu, Z Sun, R Huang, D Guo, G Yang, S Ju",2023,https://link.springer.com/article/10.1007/s10409-022-22302-x,B
Segmentation-free velocity field super-resolution on 4d flow mri,"S Levilly, S Moussaoui",2024,https://ieeexplore.ieee.org/abstract/document/10705911/,B
Accelerating multigrid solver with generative super-resolution,"F Holguin, GS Sidharth, G Portwood",2024,https://arxiv.org/abs/2403.07936,B
Accelerating Porous Media Flow Simulations With Fourier Neural Operators: An Application to Geologic Storage of CO2,"A Chandra, M Koch, S Pawar, A Panda",2026,https://advanced.onlinelibrary.wiley.com/doi/abs/10.1002/adts.202500747,B
PGMNO: A Physics-Guided Mamba Neural Operator Framework for Partial Differential Equations,"Y Guo, J Song, X Cao, C Zhao, H Leng, F Yin",2026,https://www.sciencedirect.com/science/article/pii/S0893608026003072,B
Data-driven discovery of phase field dynamics: a physics-informed neural network-based approach to the Allen–Cahn equation,"NM Katbar, S Liu, H Liu",2025,https://link.springer.com/article/10.1140/epjp/s13360-025-06267-3,B
Experience report of physics-informed neural networks in fluid simulations: pitfalls and frustration,"PY Chuang, LA Barba",2022,https://arxiv.org/abs/2205.14249,B
Multidimensional Distributional Neural Network Output Demonstrated in Super-Resolution of Surface Wind Speed,"HJ Goldwyn, M Krock, J Rudi, D Getter",2025,https://arxiv.org/abs/2508.16686,B
Multichannel Wavefield Reconstruction With Physics‐Informed Neural Networks and Transfer Learning,"F Brandolin, M Ravasi, T Alkhalifah",2026,https://www.earthdoc.org/content/journals/10.1111/1365-2478.70149,B
CD-TVD: Contrastive diffusion for 3D super-resolution with scarce high-resolution time-varying data,"C Bi, X Gao, J Deng, G Li, J Han",2025,https://ieeexplore.ieee.org/abstract/document/11298315/,B
Learning the stress-strain fields in digital composites using Fourier neural operator,"MM Rashid, T Pittie, S Chakraborty, NMA Krishnan",2022,https://www.cell.com/iscience/fulltext/S2589-0042(22)01724-2,B
Orientation-Aware Diffusion Super-Resolution for 3T-Like Fetal MRI from Routine 1.5 T Scans,"X Zhong, R Liu, G Lin, C Huang",2026,https://openreview.net/forum?id=WACvFHdrAj,B
Multi-task latent diffusion model for reconstructing high-fidelity turbulent non-premixed NH₃/H₂/N₂ flames from sparse observations,"S Wu, W Liang, KH Luo",2025,https://discovery.ucl.ac.uk/id/eprint/10221519/,B
Machine Learning for Coherent Structure Identification and Super Resolution in Turbulent flows,S Kommalapati,2021,https://search.proquest.com/openview/0dcde3640731d3f24407aeeafcea68b8/1?pq-origsite=gscholar&cbl=18750&diss=y,B
Machine learning for physics-informed generation of dispersed multiphase flow using generative adversarial networks,"B Siddani, S Balachandar, WC Moore, Y Yang",2021,https://link.springer.com/article/10.1007/s00162-021-00593-9,B
Influence of adversarial training on super-resolution turbulence models,"L Nista, CDK Schumann, M Bode, T Grenga, JF MacArt",2023,https://eprints.soton.ac.uk/483959/,B
Thermal fluid fields reconstruction for nanofluids convection based on physics-informed deep learning,"Y Li, T Liu, Y Xie",2022,https://www.nature.com/articles/s41598-022-16463-1,B
Generative Adversarial Networks with Physics-Informed Losses for High-Resolution Load Profile Generation and Inpainting,"S Sharma, A Ghimire, S Shrestha",2025,https://ieeexplore.ieee.org/abstract/document/11107276/,B
Multigrid Solver With Super-Resolved Interpolation,"F Holguin, GS Sidharth, G Portwood",2021,https://arxiv.org/abs/2105.01739,B
Machine learning in fluid dynamics—Physics-informed neural networks (PINNs) using sparse data: A review,"M Ali, P Miron, M Mönnigmann, B Nikolay",2025,https://search.proquest.com/openview/08d429450bca7ff1407801f1b5d8c81f/1?pq-origsite=gscholar&cbl=2055411,B
Fourier Neural Operator based surrogates for  storage in realistic geologies,"A Chandra, M Koch, S Pawar, A Panda",2025,https://arxiv.org/abs/2503.11031,B
Super-resolving normalising flows for lattice field theories,"M Bauer, R Kapust, JM Pawlowski, FL Temmen",2025,https://www.scipost.org/SciPostPhys.19.3.077,B
High temporal-resolution HVAC control in GPU-centric data centers via reinforcement learning and a knowledge-embedded physics-informed neural network,"LOI Kachun, C Song, H Chao, L Chen, A Guo",2026,https://www.sciencedirect.com/science/article/pii/S2352710226003207,B
Lagrangian large eddy simulations via physics-informed machine learning,"Y Tian, M Woodward, M Stepanov, C Fryer",2023,https://www.pnas.org/doi/abs/10.1073/pnas.2213638120,B
Supersonic Projectile Flow Field Reconstruction Using Background Oriented Schlieren and Physics Informed Convolutional Neural Networks,"MA Escudero, BG Marinus, K Depuru-Mohan",2025,https://arc.aiaa.org/doi/abs/10.2514/6.2025-3198,B
Physics-Informed Diffusion Model for Radio Environment Map Reconstruction from Sparse Measurements,"Z Ye, Y Shao, T Fan, C Zhang, F Wu",2025,https://ieeexplore.ieee.org/abstract/document/11279913/,B
NEAR: Neural Electromagnetic Array Response,"Y Bu, J Yu, K Zheng, X Zhang, P Pal",2025,https://openreview.net/forum?id=yXcY4wKAG7,B
Sparse data wind field wake reconstruction based on parametric adaptive physics-informed neural networks,"Y Jin, S Ye, J Cui",2026,https://pubs.aip.org/aip/pof/article/38/1/015110/3377036,B
Physics-informed machine learning of the Lagrangian dynamics of velocity gradient tensor,"Y Tian, D Livescu, M Chertkov",2021,https://journals.aps.org/prfluids/abstract/10.1103/PhysRevFluids.6.094607,B
DL4SciVis: A state-of-the-art survey on deep learning for scientific visualization,"C Wang, J Han",2022,https://ieeexplore.ieee.org/abstract/document/9760126/,B
Enhancing Materials Microstructure Analysis With Physics-Informed Computer Vision,DK Jangid,2024,https://search.proquest.com/openview/c808722c8d43a997b20a4653a4364d9c/1?pq-origsite=gscholar&cbl=18750&diss=y,B
Rationalized deep learning super-resolution microscopy for sustained live imaging of rapid subcellular processes,"C Qiao, D Li, Y Liu, S Zhang, K Liu, C Liu, Y Guo",2023,https://www.nature.com/articles/s41587-022-01471-3,B
ST-SwinUNet: Real-time image-to-image reconstruction and multi-step forecasting of multi-height urban wind fields,"H Du, YQ Ni, Z Chen, YJ Zeng, XY Chen",NA,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=6073693,B
Spectral bias in physics-informed and operator learning: Analysis and mitigation guidelines,"S Khodakarami, V Oommen, NA Daryakenari",2026,https://arxiv.org/abs/2602.19265,B
Physics-guided self-supervised method for OCT refocusing,"Z Yuan, D Yang, Y Liang",2026,https://www.sciencedirect.com/science/article/pii/S0030399226000551,B
PLEASE CITE THIS ARTICLE AS DOI: 10.1063/5.0172559,"A Rybchuk, M Hassanaly, N Hamilton, P Doubrawa",NA,https://pubs.aip.org/aip/pof/article-pdf/doi/10.1063/5.0172559/18253604/126604_1_5.0172559.am.pdf,B
SRaFTE: Super-Resolution and Future Time Extrapolation for Time-Dependent PDEs,"H Bassi, Y Zhu, E Ye, P Ren, A Dektor, HS Bhat",2025,https://arxiv.org/abs/2509.12220,B
End-to-end physics-informed representation learning for satellite ocean remote sensing data: Applications to satellite altimetry and sea surface currents,"R Fablet, M Amar, Q Febvre",2021,https://imt-atlantique.hal.science/hal-03349917/,B
Surpassing the diffraction limit via a vectorial Debye integral neural network,"Y Jin, Y Lu, K Chen, Y Yao, F Shu, S Mei, Z Jin",2025,https://opg.optica.org/abstract.cfm?uri=oe-33-5-12185,B
Solving the inverse problem of microscopy deconvolution with a residual Beylkin-Coifman-Rokhlin neural network,"R Li, M Kudryashev, A Yakimovich",2024,https://link.springer.com/chapter/10.1007/978-3-031-73226-3_22,B
Oftsr: One-step flow for image super-resolution with tunable fidelity-realism trade-offs,"Y Zhu, R Wang, S Lu, J Li, H Yan, K Zhang",2024,https://arxiv.org/abs/2412.09465,B
"Data-Driven Modeling and Control of Extreme Aerodynamic Flows: Super Resolution, Manifold Identification, and Phase-Amplitude Reduction",K Fukami,2024,https://search.proquest.com/openview/cfc9cfa6198b6e8f7332279cec43ed33/1?pq-origsite=gscholar&cbl=18750&diss=y,B
Real-Time Super-Resolution Imaging System Based on Zero-Shot Learning for Infrared Non-Destructive Testing,"P Zhu, Z Wei, A Osman, C Ibarra-Castanedo",2025,https://arxiv.org/abs/2509.10902,B
Physics-informed Neural Operators for Predicting 3D Electromagnetic Fields Transformed by Metasurfaces,"O Furat, VC Gogineni, H Bindslev",2025,https://arxiv.org/abs/2512.15694,B
Physics-informed machine learning—case studies in photoacoustic imaging,"F Long, Z Wang, Z Cheng, M Ding, P Wang, B Wang",NA,,B
Orthogonal grid physics-informed neural networks: A neural network-based simulation tool for advection–diffusion–reaction problems,"Q Hou, Z Sun, L He, A Karemat",2022,https://pubs.aip.org/aip/pof/article/34/7/077108/2847663,B
Flow Field Reconstruction via Voronoi-Enhanced Physics-Informed Neural Networks with End-to-End Sensor Placement Optimization,"R Xiao, B Sun, Y Chen, L Lu, Q Du, J Zhu",2026,https://arxiv.org/abs/2603.09371,B
Physics-informed machine learning in biomedical science and engineering,"N Ahmadi, Q Cao, JD Humphrey",2025,https://arxiv.org/abs/2510.05433,B
Accelerating thermal simulations in additive manufacturing by training physics-informed neural networks with randomly synthesized data,"J Chen, J Pierce, G Williams",2024,https://asmedigitalcollection.asme.org/computingengineering/article-abstract/24/1/011004/1164198,B
A computational analysis of flow dynamics and heat transfer in a wavy patterned channel using physics-informed neural networks,"A Roy, A Mukherjee, B Prasad, AK Nayak",2025,https://pubs.aip.org/aip/pof/article/37/4/043610/3343237,B
The old and the new: Can physics-informed deep-learning replace traditional linear solvers?,S Markidis,2021,https://www.frontiersin.org/journals/big-data/articles/10.3389/fdata.2021.669097/full,B
Reconstructing turbulent velocity and pressure fields from under-resolved noisy particle tracks using physics-informed neural networks,"P Clark Di Leoni, K Agarwal, TA Zaki, C Meneveau",2023,https://link.springer.com/article/10.1007/s00348-023-03629-4,B
Pressure field estimation of single-phase flows across a tube bundle using physics-informed neural networks,"DM Rocha, BNAR Lahr, LF de Souza, G Ribatski",2025,https://pubs.aip.org/aip/pof/article/37/2/027110/3333591,B
Inferring parameters and reconstruction of two-dimensional turbulent flows with physics-informed neural networks,"V Parfenyev, M Blumenau, I Nikitin",2024,https://link.springer.com/article/10.1134/S0021364024602203,B
How important are specialized transforms in Neural Operators?,"R Majumdar, S Karande, L Vig",2023,https://arxiv.org/abs/2308.09293,B
Neural operator: Is data all you need to model the world? an insight into the impact of physics informed machine learning,"H Viswanath, MA Rahman, A Vyas, A Shor",2023,https://arxiv.org/abs/2301.13331,B
"Physics-informed machine learning for sound field estimation: Fundamentals, state of the art, and challenges","S Koyama, JGC Ribeiro, T Nakamura",2025,https://ieeexplore.ieee.org/abstract/document/10819673/,B
Pi-fusion: Physics-informed diffusion model for learning fluid dynamics,"J Qiu, J Huang, X Zhang, Z Lin, M Pan, Z Liu",2024,https://arxiv.org/abs/2406.03711,B
A neural pde solver with temporal stencil modeling,"Z Sun, Y Yang, S Yoo",2023,https://proceedings.mlr.press/v202/sun23o.html,B
Physics-informed neural network for volumetric sound field reconstruction of speech signals,"M Olivieri, X Karakonstantis, M Pezzoli",2024,https://link.springer.com/article/10.1186/s13636-024-00366-2,B
Enhancing Extrapolation of Buckley–Leverett Solutions with Physics-Informed and Transfer-Learned Fourier Neural Operators,"Y Shangguan, J Jia, K Wu, X Ma, R Zhong, Z Zhang",2025,https://www.mdpi.com/2076-3417/15/24/13005,B
Unsupervised Deep Learning for Turbulent Heat Transfer and Channel Flows via Generative Adversarial Networks,NJ Ward,2023,https://ttu-ir.tdl.org/items/5553a681-5300-4091-af01-a31725d82fcd,B
End-to-end physics-informed representation learning from and for satellite ocean remote sensing data,"R Fablet, MM Amar, Q Febvre, M Beauchamp",2021,https://hal.science/hal-03189218/,B
A predictive model for turbulence evolution and mixing using machine learning,"Y Wang, S Shelyag, J Schlüter",2024,https://ieeexplore.ieee.org/abstract/document/10634169/,B
Multi-diagnostics reconstruction of magnetic equilibrium and kinetic profiles using physics-informed neural networks with applications to JET,"N Rutigliano, A Murari, P Gaudio, M Gelfusa",2026,https://iopscience.iop.org/article/10.1088/1741-4326/ae4916/meta,B
NISF++: Geometrically-grounded implicit representations of 3D+ time cardiac function from 2D short-and long-axis MR views,"N Stolt-Ansó, M Dannecker, S Jia",2026,https://openreview.net/forum?id=d2r5wz0PG9,B
Pix2PixSSR: Spatial super‐resolution synthesis and visualization for time‐varying volumetric data,"J Ma, J Chen",2024,https://ietresearch.onlinelibrary.wiley.com/doi/abs/10.1049/ipr2.12933,B
Multi-scale inverse design of optical metasurfaces using physics-informed computational intelligence,"MB Lindsay, AG Varner, SD Kovaleski",2023,https://ieeexplore.ieee.org/abstract/document/10195146/,B
Neural-initialized newton: Accelerating nonlinear finite elements via operator learning,"K Taghikhani, Y Yamazaki, JP Varghese",2025,https://arxiv.org/abs/2511.06802,B
Multi-parameter ultrasound imaging for musculoskeletal tissues based on a physics informed generative adversarial network,"P Wang, H Ma, T Liu, C Liu, D Li, D Ta",2025,https://iopscience.iop.org/article/10.1088/1674-1056/adb390/meta,B
Hybrid method for designing diffractive optical elements with extended depth of focus,"J Liu, P Jiang, H Yang, D Wang",2025,https://www.sciencedirect.com/science/article/pii/S0030399225015804,B
Physics-Informed Self-Guided Diffusion Model for High-Fidelity Simulations,"R Li, Z Huang, Y Sun, W Wang",NA,https://openreview.net/forum?id=EaiU4F5pwn,B
Deep learning-based spatiotemporal sequence forecasting of physical fields in tin droplet laser-produced plasma,"T Wu, T Wu, S Zhou, Q Liao",2025,https://iopscience.iop.org/article/10.1088/2058-6272/adcb19/meta,B
PCSAGAN: a physics-constrained generative network based on self-attention for high-fidelity flow field reconstruction,"L Shen, L Deng, Y Wang, J Zhang",2024,https://search.proquest.com/openview/456393f16daf24584f53508b7734ad7d/1?pq-origsite=gscholar&cbl=2043635,B
Improving ideal MHD equilibrium accuracy with physics-informed neural networks,"T Thun, A Merlo, R Conlin, D Panici",2026,https://iopscience.iop.org/article/10.1088/1741-4326/ae2937/meta,B
PIBERT: A Physics-Informed Bi-directional Hybrid Spectral Transformer for Multiscale CFD Surrogate Modeling,"S Chakraborty, M Pan, X Chen",NA,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=6203487,B
Super-resolution direction-of-arrival estimation based on generalized eigendecomposition and sparse reconstruction under near-field interference,"C Tang, D Zhai, B Zhang, F Zhu, F Li",2026,https://pubs.aip.org/asa/jasa/article/159/1/343/3377321,B
Prediction of 3D velocity field of reticulated foams using deep learning for transport analysis,"DD Ko, H Ji, YS Ju",2023,https://link.springer.com/article/10.1007/s11242-023-01961-1,B
Implicit neural representation for potential field geophysics,"LT Smith, T Horrocks, N Akhtar, EJ Holden",2025,https://www.nature.com/articles/s41598-024-83979-z,B
Generalization techniques of neural networks for fluid flow estimation,"M Morimoto, K Fukami, K Zhang, K Fukagata",2022,https://link.springer.com/article/10.1007/s00521-021-06633-z,B
Physics-Informed Machine Learning: Benchmarking on Fluid Flow Simulations,A Upadhyaya,2025,https://search.proquest.com/openview/9eddd7418b39a30a34141378c679026e/1?pq-origsite=gscholar&cbl=18750&diss=y,B
Unsupervised Physics-Informed Operator Learning through Multi-Stage Curriculum Training,"P Marcandelli, N Mathur, S Markidis, M Siena",2026,https://arxiv.org/abs/2602.02264,B
Physics-informed neural networks for brain hemodynamic predictions using medical imaging,"M Sarabian, H Babaee, K Laksari",2022,https://ieeexplore.ieee.org/abstract/document/9740143/,B
Guiding diffusion models to reconstruct flow fields from sparse data,"M Amorós-Trepat, L Medrano-Navarro, Q Liu",2026,https://pubs.aip.org/aip/pof/article/38/1/015112/3376992,B
Reconstruction of Lean Hydrogen/Air Turbulent Boundary Layer Flames Using Generative Deep Learning,"Y Guo, H Wang, S Liu, K Luo, J Fan",2026,https://www.mdpi.com/1996-1073/19/6/1445,B
Enforcing Physical Constraints in Neural Neural Networks through Differentiable PDE Layer,"K Kashinath, P Marcus",2019,https://openreview.net/forum?id=B1eyA3VFwS,B
