sample_idx,psnr_winner,ssim_winner,pd_winner,mt_winner,direct_error_group_winner,direct_error_cnn_votes,direct_error_gan_votes,direct_error_ties,distributional_group_winner,distributional_cnn_votes,distributional_gan_votes,distributional_ties,tail_group_winner,tail_cnn_votes,tail_gan_votes,tail_ties,configured_physics_group_winner,configured_physics_cnn_votes,configured_physics_gan_votes,configured_physics_ties,delta_ssim_cnn_positive,delta_psnr_cnn_positive,delta_pd_cnn_positive,delta_mt_cnn_positive,pd_gan_strength,mt_cnn_strength,mt_gan_strength,ssim_near_tie_0p05,ssim_near_tie_0p075,group_cnn_consensus_core,group_gan_distributional_cases,group_pd_mt_disagreement,group_candidate_structural_hallucination_signature,group_mt_gan_diagnostic,group_topology_consensus_gan,group_topology_consensus_cnn,group_neartie_topology_validator_disagreement,pd_gan_strength_percentile,mt_cnn_strength_percentile,mt_gan_strength_percentile,distributional_gan_vote_fraction,tail_gan_vote_fraction,candidate_hallucination_score,mt_gan_visual_score,recommendation_group,recommendation_rank_within_group,reason
76,CNN,CNN,GAN,CNN,CNN,5,0,0,GAN,0,5,0,GAN,1,2,0,CNN,3,1,0,0.0891477711238231,2.0704609517459858,-9.831056277140892,1.24332857131958,9.831056277140892,1.24332857131958,0.0,False,False,True,True,True,True,False,False,False,False,0.9461077844311377,0.3592814371257485,0.3712574850299401,1.0,0.6666666666666666,0.7221556886227545,0.6189620758483033,gan_distributional_cases,13,Distributional metrics favor GAN while direct-error metrics favor CNN; inspect perception-distortion tradeoff.
77,CNN,CNN,GAN,GAN,CNN,5,0,0,GAN,0,5,0,GAN,1,2,0,CNN,3,1,0,0.09052617957345221,2.0063691492519027,-9.591326603057613,-0.13201189041137695,9.591326603057613,0.0,0.13201189041137695,False,False,False,True,False,False,True,True,False,False,0.9221556886227545,0.08383233532934131,0.9041916167664671,1.0,0.6666666666666666,0.6023952095808384,0.8854291417165668,gan_distributional_cases,14,Distributional metrics favor GAN while direct-error metrics favor CNN; inspect perception-distortion tradeoff.
86,CNN,CNN,GAN,CNN,CNN,5,0,0,GAN,0,5,0,GAN,1,2,0,CNN,3,1,0,0.0915392681730045,2.3286949813678035,-10.349296367060862,4.18082332611084,10.349296367060862,4.18082332611084,0.0,False,False,True,True,True,True,False,False,False,False,0.9940119760479041,0.8143712574850299,0.40718562874251496,1.0,0.6666666666666666,0.9233532934131736,0.6369261477045908,gan_distributional_cases,15,Distributional metrics favor GAN while direct-error metrics favor CNN; inspect perception-distortion tradeoff.
87,CNN,CNN,GAN,CNN,CNN,5,0,0,GAN,0,5,0,GAN,1,2,0,CNN,3,1,0,0.10951288803519982,2.5662545418035947,-10.587786986084183,0.6648192405700684,10.587786986084183,0.6648192405700684,0.0,False,False,True,True,True,True,False,False,False,False,1.0,0.2275449101796407,0.41317365269461076,1.0,0.6666666666666666,0.6910179640718563,0.6399201596806386,gan_distributional_cases,16,Distributional metrics favor GAN while direct-error metrics favor CNN; inspect perception-distortion tradeoff.
88,CNN,CNN,GAN,CNN,CNN,5,0,0,GAN,0,5,0,GAN,1,2,0,CNN,3,1,0,0.1388619562220102,2.68631912361662,-7.979009777773516,0.07590866088867188,7.979009777773516,0.07590866088867188,0.0,False,False,True,True,True,True,False,False,False,False,0.6946107784431138,0.1317365269461078,0.41916167664670656,1.0,0.6666666666666666,0.5305389221556887,0.6429141716566866,gan_distributional_cases,17,Distributional metrics favor GAN while direct-error metrics favor CNN; inspect perception-distortion tradeoff.
89,CNN,CNN,GAN,CNN,CNN,5,0,0,GAN,0,5,0,GAN,1,2,0,CNN,3,1,0,0.17344593228362432,2.8262995058749922,-7.100562517887155,0.2387700080871582,7.100562517887155,0.2387700080871582,0.0,False,False,True,True,True,True,False,False,False,False,0.562874251497006,0.15568862275449102,0.4251497005988024,1.0,0.6666666666666666,0.48742514970059886,0.6459081836327345,gan_distributional_cases,18,Distributional metrics favor GAN while direct-error metrics favor CNN; inspect perception-distortion tradeoff.
90,CNN,CNN,GAN,CNN,CNN,5,0,0,GAN,0,5,0,GAN,0,3,0,CNN,3,1,0,0.19022585067361003,2.6916427783355594,-4.8800666213924835,0.40562963485717773,4.8800666213924835,0.40562963485717773,0.0,False,False,True,True,True,True,False,False,False,False,0.20958083832335328,0.18562874251497005,0.4311377245508982,1.0,1.0,0.35808383233532937,0.715568862275449,gan_distributional_cases,19,Distributional metrics favor GAN while direct-error metrics favor CNN; inspect perception-distortion tradeoff.
91,CNN,CNN,GAN,CNN,CNN,5,0,0,GAN,0,5,0,GAN,0,3,0,CNN,3,1,0,0.18383620188430772,2.6263466495143604,-6.0433707490104425,0.011494159698486328,6.0433707490104425,0.011494159698486328,0.0,False,False,True,True,True,True,False,False,False,False,0.3592814371257485,0.11976047904191617,0.437125748502994,1.0,1.0,0.3916167664670659,0.7185628742514969,gan_distributional_cases,20,Distributional metrics favor GAN while direct-error metrics favor CNN; inspect perception-distortion tradeoff.
12,CNN,CNN,GAN,GAN,CNN,5,0,0,GAN,1,4,0,GAN,0,3,0,CNN,3,1,0,0.024958441031090572,1.6010085611272444,-5.883909078911028,-0.7026548385620117,5.883909078911028,0.0,0.7026548385620117,True,True,False,True,False,False,True,True,False,True,0.31736526946107785,0.011976047904191617,0.9640718562874252,0.8,1.0,0.2917365269461078,0.9220359281437125,neartie_topology_validator_disagreement,1,Near-tie topology-consensus GAN but configured validators favor CNN; highest-priority qualitative audit cases.
25,CNN,CNN,GAN,GAN,CNN,5,0,0,GAN,1,4,0,CNN,2,1,0,CNN,3,1,0,0.0267183634431003,1.5542636744720362,-6.460623784854704,-0.8701009750366211,6.460623784854704,0.0,0.8701009750366211,True,True,False,True,False,False,True,True,False,True,0.4491017964071856,0.04790419161676647,0.9820359281437125,0.8,0.3333333333333333,0.3588023952095809,0.7976846307385229,neartie_topology_validator_disagreement,2,Near-tie topology-consensus GAN but configured validators favor CNN; highest-priority qualitative audit cases.
8,CNN,CNN,GAN,GAN,CNN,5,0,0,CNN,3,2,0,GAN,1,2,0,CNN,4,0,0,0.06015236343286523,0.9552527683503129,-6.35296897375575,-1.4545478820800781,6.35296897375575,0.0,1.4545478820800781,False,True,False,False,False,False,True,True,False,True,0.41916167664670656,0.005988023952095809,0.9940119760479041,0.4,0.6666666666666666,0.25005988023952097,0.7503393213572853,neartie_topology_validator_disagreement,3,Near-tie topology-consensus GAN but configured validators favor CNN; highest-priority qualitative audit cases.
